	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
640	1575	0.5	0.0	0.5
641	1576	0.0	0.0	0.0
642	1577	0.5	0.5	1.0
643	1578	0.0	0.5	0.5
644	1579	0.0	0.5	0.5
645	158	0.0	1.0	1.0
646	1580	0.0	0.5	0.5
647	1581	1.0	0.5	0.5
648	1582	0.5	0.5	0.5
649	1583	0.0	1.0	1.0
650	1584	0.0	0.5	0.5
651	1585	0.0	0.5	0.5
652	1586	0.0	0.5	0.5
653	1587	0.0	0.5	0.5
654	1588	1.0	0.0	1.0
655	1589	0.0	0.5	0.5
656	159	0.5	1.0	1.0
657	1590	0.5	1.0	1.0
658	1591	0.5	1.0	0.5
659	1592	1.0	1.0	1.0
660	1593	1.0	0.5	0.5
661	1594	0.0	0.5	0.5
662	1595	0.0	0.0	0.0
663	1596	0.0	0.0	0.0
664	1597	0.0	0.0	0.0
665	1598	0.0	0.0	0.0
666	1599	0.0	1.0	1.0
667	16	0.0	1.0	1.0
668	160	0.0	1.0	1.0
669	1600	0.5	0.0	0.5
670	1601	0.0	1.0	1.0
671	1602	0.0	0.5	0.5
672	1603	0.0	1.0	1.0
673	1604	0.0	0.5	0.5
674	1605	0.5	1.0	1.0
675	1606	0.0	0.5	0.5
676	1607	0.0	0.0	0.0
677	1608	0.0	0.5	0.5
678	1609	0.0	1.0	1.0
679	161	0.5	1.0	1.0
680	1610	0.5	0.0	0.5
681	1611	1.0	1.0	1.0
682	1612	0.0	0.5	0.5
683	1613	1.0	0.5	1.0
684	1614	0.0	1.0	1.0
685	1615	0.5	0.0	0.5
686	1616	0.5	0.5	1.0
687	1617	0.0	0.5	0.5
688	1618	0.0	0.5	0.5
689	1619	0.0	0.5	0.5
690	162	0.0	1.0	1.0
691	1620	0.5	1.0	1.0
692	1621	0.5	0.0	0.5
693	1622	0.0	0.5	0.5
694	1623	0.0	0.5	0.5
695	1624	1.0	0.0	1.0
696	1625	0.0	0.0	0.0
697	1626	0.0	0.0	0.0
698	1627	0.0	0.0	0.0
699	1628	0.0	0.0	0.0
700	1629	1.0	1.0	1.0
701	163	1.0	1.0	1.0
702	1630	0.0	0.0	0.0
703	1631	0.0	1.0	1.0
704	1632	0.0	0.5	0.5
