	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
243	PF23343	0.9166666666666666	0.9166666666666666	0.7083333333333334
244	PF03067	0.9166666666666666	0.9166666666666666	0.375
245	PF02185	0.8541666666666666	0.8541666666666666	0.5416666666666666
246	PF05099	0.9375	0.9166666666666666	0.4791666666666667
247	PF25088	0.9583333333333334	1.0	0.5416666666666666
248	PF24728	0.9166666666666666	0.8958333333333334	0.4375
249	PF01608	0.9166666666666666	0.9166666666666666	0.5
250	PF17939	0.9375	0.9583333333333334	0.4791666666666667
251	PF00504	0.9166666666666666	0.9166666666666666	0.4791666666666667
252	PF02229	0.8541666666666666	0.8958333333333334	0.5833333333333334
253	PF13023	0.8333333333333334	0.875	0.4791666666666667
254	PF20093	0.875	0.9375	0.6666666666666666
255	PF13098	0.9583333333333334	0.9583333333333334	0.7916666666666666
256	PF08593	0.9375	0.9375	0.75
257	PF21862	0.9791666666666666	1.0	0.5416666666666666
258	PF03460	0.8333333333333334	0.8958333333333334	0.5833333333333334
259	PF21601	1.0	0.9583333333333334	0.2916666666666667
260	PF09534	0.9166666666666666	0.875	0.4583333333333333
261	PF14712	0.8541666666666666	0.9166666666666666	0.75
262	PF00907	0.9375	0.9375	0.4583333333333333
263	PF07974	0.875	0.9375	0.7708333333333334
264	PF13233	0.8541666666666666	0.8958333333333334	0.6041666666666666
265	PF21105	0.875	0.8958333333333334	0.4375
266	PF24138	0.9375	0.9166666666666666	0.22916666666666666
267	PF24292	0.8541666666666666	0.9166666666666666	0.5833333333333334
268	PF01257	0.7916666666666666	0.7916666666666666	0.4583333333333333
269	PF21846	0.9375	0.9375	0.5
270	PF13600	0.875	0.875	0.5625
271	PF08753	0.9375	0.9375	0.4791666666666667
272	PF13275	0.8333333333333334	0.8958333333333334	0.4791666666666667
273	PF22437	0.8541666666666666	0.8958333333333334	0.6041666666666666
274	PF24522	0.8541666666666666	0.8541666666666666	0.5625
275	PF16211	0.9375	0.9583333333333334	0.6875
276	PF03918	0.9583333333333334	0.8958333333333334	0.5625
277	PF01393	0.875	0.8958333333333334	0.6458333333333334
278	PF22938	0.9166666666666666	0.9166666666666666	0.7083333333333334
279	PF10517	0.9166666666666666	0.9791666666666666	0.5
280	PF25812	0.8541666666666666	0.8958333333333334	0.4583333333333333
281	PF12686	0.8125	0.8958333333333334	0.7708333333333334
282	PF17877	0.9166666666666666	0.9166666666666666	0.5
283	PF11897	0.9166666666666666	0.875	0.5416666666666666
